PEGylation or not,PEGylation ratio,p-gp inhibition?,size （nm）,PDI,zeta potantial（mV）,encapsulation efficiency（%）, DL（g/g）,target ligand density（mol，%）,target ligand density（number per nanoparticle）,onehot_type of the preparation_dendrimer,onehot_type of the preparation_emulsion,onehot_type of the preparation_extracellular vesicles,onehot_type of the preparation_free drug,onehot_type of the preparation_liposome,onehot_type of the preparation_micelle,onehot_type of the preparation_nanoparticles,onehot_type of the preparation_none,onehot_type of the preparation_others,onehot_surface coating_2.5% (w/v) tween 80 and 0.5% (w/v) polyvinyl alcohol,onehot_surface coating_borneol (bo),onehot_surface coating_cannabidiol,onehot_surface coating_cationic bovine srum albumin,onehot_surface coating_cell membrane coating,onehot_surface coating_chitosan,onehot_surface coating_d-􏱀-tocopheryl polyethylene glycol 1000 succinate (tpgs),onehot_surface coating_folic acid (fa)， borneol (bo),onehot_surface coating_graphene oxide,onehot_surface coating_hamc gel,onehot_surface coating_hamc gel+pla film,onehot_surface coating_hamc gel+pmma film,onehot_surface coating_insulin,onehot_surface coating_lactic acid,onehot_surface coating_lactoferrin,onehot_surface coating_n-trimethyl chitosan(tmc),onehot_surface coating_none,onehot_surface coating_oleic acid,onehot_surface coating_phospholipid,onehot_surface coating_poloxamer 188,onehot_surface coating_poloxamer 407,onehot_surface coating_polysorbate,onehot_surface coating_polysorbate 60,onehot_surface coating_polysorbate 80,onehot_surface coating_sds,onehot_type of targeting ligand_antibody,onehot_type of targeting ligand_aptamer,onehot_type of targeting ligand_cell-penetrating peptide,onehot_type of targeting ligand_cell-penetrating peptide+transferrin,onehot_type of targeting ligand_folic acid,onehot_type of targeting ligand_glycosol,onehot_type of targeting ligand_non-antibody protein,onehot_type of targeting ligand_none,onehot_type of targeting ligand_others,onehot_type of targeting ligand_peptide,onehot_type of targeting ligand_peptide and others,onehot_targeting ligand_ lactoferrin ,onehot_targeting ligand_ n-acetyl pro–gly–pro (pgp) ,onehot_targeting ligand_ pep-1 (cgemgwvrc),onehot_targeting ligand_ r9f2,onehot_targeting ligand_ r9f2+transferrin,onehot_targeting ligand_ rabies virus glycoprotein (rvg) derivative,onehot_targeting ligand_ tgn peptide (tgnykalhphng),onehot_targeting ligand_(tat)glyarglyslysargargglnargarg- argcysgly,onehot_targeting ligand_15-amino acid peptide gyrpvhnirghwapg (gyr peptide),onehot_targeting ligand_8d3,"onehot_targeting ligand_a dual receptor recognizing cell penetrating peptiderrrrrrrrdgr (r8dgr, lower case letter representsd-amino acid residue)","onehot_targeting ligand_acetylcholine,choline","onehot_targeting ligand_acid-cleavable folic and kikkvkkkgrkkikkvkkkgrk-cys, dnp2-cys",onehot_targeting ligand_adenosine-based agonists,onehot_targeting ligand_adipose-derived stem cells,onehot_targeting ligand_amyloid beta,onehot_targeting ligand_amyloid precursor protein,onehot_targeting ligand_angiopep-2,"onehot_targeting ligand_angiopep-2
","onehot_targeting ligand_angiopep-2 (ang, tffyggsrgkrnnfkteey",onehot_targeting ligand_angiopep-2 (tffyggsrgkrnnfkteeyc) ,onehot_targeting ligand_angiopep-2(tffyggsrgkrnnfkteeyc),onehot_targeting ligand_anti-nestin antibody,onehot_targeting ligand_anti-nestin antibody，transferrin antibody,onehot_targeting ligand_anti-pdgfrβ aptamer,onehot_targeting ligand_anti-pirb antibody,onehot_targeting ligand_anti-tfra,onehot_targeting ligand_anti-tfra/bace1,onehot_targeting ligand_anti-tfrd,onehot_targeting ligand_anti-transferrin receptor antibody (8d3)-pegdspe,onehot_targeting ligand_anti-vcam-1 antibody,onehot_targeting ligand_ap1,onehot_targeting ligand_apoe mimetic peptide,onehot_targeting ligand_apolipopretoein e,onehot_targeting ligand_aprotinin,onehot_targeting ligand_arg-ala-asp (rad),onehot_targeting ligand_arg-gly-asp (rgd),onehot_targeting ligand_arg-gly-asp (rgd)+il-13,onehot_targeting ligand_arginine–glycine–aspartic acid (rgd),onehot_targeting ligand_ascorbic acid,onehot_targeting ligand_asn-gly-arg (ngr),onehot_targeting ligand_atwlppr,onehot_targeting ligand_b6,onehot_targeting ligand_b6+mazindol,onehot_targeting ligand_bevacizumab,onehot_targeting ligand_biotin,onehot_targeting ligand_bombesin peptide (gqwavghlm),onehot_targeting ligand_borneol,onehot_targeting ligand_bovine lf,onehot_targeting ligand_c*nnskshtc*,onehot_targeting ligand_cd 47,onehot_targeting ligand_cdx peptide,onehot_targeting ligand_cell-penetrating peptide tat,onehot_targeting ligand_cereport (rmp-7)-pegdspe,onehot_targeting ligand_cgcrk,onehot_targeting ligand_cgkrk ,onehot_targeting ligand_cgkrk &  pep-1 (cgemgwvrc),onehot_targeting ligand_cgkrkgygatwllppr,onehot_targeting ligand_chlorotoxin ,onehot_targeting ligand_cholera toxin b subunit,onehot_targeting ligand_chondroitin sulfate,onehot_targeting ligand_clpffd,onehot_targeting ligand_cngr(cngrcg),onehot_targeting ligand_cpps-tat,onehot_targeting ligand_creka,onehot_targeting ligand_crgd,onehot_targeting ligand_crgd(arg-gly-asp),onehot_targeting ligand_csspiqgswtwengk(c)wtwgiirleq,onehot_targeting ligand_cvsrrrrrrggrrrr,onehot_targeting ligand_cylic rgd,onehot_targeting ligand_d cdx(greirtgraerwsekf),onehot_targeting ligand_d-ae,onehot_targeting ligand_da7r (drdpdpdldwdtda),onehot_targeting ligand_dangiopep,onehot_targeting ligand_dc(lyp-1)(cgnkrtrgc),onehot_targeting ligand_dc(lyp-1)+d cdx,"onehot_targeting ligand_dcdx, the retro–inverso isomer oflcdx,",onehot_targeting ligand_dehydroascorbic acid,onehot_targeting ligand_dspe-peg-rvg29 peptide,onehot_targeting ligand_dspe-peg-triphenylphosphine (tpp),onehot_targeting ligand_dspe-peg-triphenylphosphine (tpp)+dspe-peg-rvg29 peptide,onehot_targeting ligand_dspepeg-mannose,onehot_targeting ligand_dspepeg-mannose/dspepeg-transferrin,onehot_targeting ligand_dspepeg-transferrin,onehot_targeting ligand_dvs (vswfsrhryspfavs),onehot_targeting ligand_edb-targeted peptide apt,onehot_targeting ligand_egfp-egf1 (a protein derived from factor vii ),onehot_targeting ligand_egfr-targeting peptide (yhwygytpqnvi),onehot_targeting ligand_fhk(fhkhkspalspv),onehot_targeting ligand_fibrin-binding peptide (creka),onehot_targeting ligand_folic,onehot_targeting ligand_folic acid,onehot_targeting ligand_folic acid (fa),"onehot_targeting ligand_folic and kikkvkkkgrkkikkvkkkgrk-cys, dnp2-cys","onehot_targeting ligand_fucose
derivative (l-type)","onehot_targeting ligand_fucose
derivative (r-type)",onehot_targeting ligand_galactose derivative,onehot_targeting ligand_glucose,onehot_targeting ligand_glutathione,onehot_targeting ligand_glutathione ,onehot_targeting ligand_gly-arg-lys-lys-arg-arg-gln-arg-arg-arg- gly (tat),onehot_targeting ligand_gly-l- phe-d-thr-gly-l-phe-l-leu-l-ser(o-β-d-glucose)- conh2.,onehot_targeting ligand_h-thr(bzl)-phe-phe-tyr(br-z)-gly-gly-ser(bzl)-arg(tos)-gly-lys(cl-z)-arg(tos)-asn(xan)-asn(xan)-phe-lys(cl-z)-thr(bzl)-glu(ochex)-glu(ochex)-tyr(br-z)-cys(pmebzl)-oh,onehot_targeting ligand_h2n-gly- l-phe-d-thr-gly-l-phe-l-leu-l-ser[o-b-d- glucose]-conh2; g7,onehot_targeting ligand_her2 antibody,onehot_targeting ligand_hiv-1 trans-activating protein (tat),onehot_targeting ligand_hiv-1 trans-activating protein (tat) and transferrin,onehot_targeting ligand_i6p7,onehot_targeting ligand_i6p7scr,onehot_targeting ligand_igg2a-dspe-peg,onehot_targeting ligand_igg4.1,onehot_targeting ligand_il-13,"onehot_targeting ligand_il-13
peptide",onehot_targeting ligand_ingr(crngrgpdc),onehot_targeting ligand_insulin,onehot_targeting ligand_integrin antagonist ,"onehot_targeting ligand_internalizing tumor-penetrating peptide, irgd",onehot_targeting ligand_irgd,onehot_targeting ligand_irgd (ccrgdkgpdc),onehot_targeting ligand_irgd and tgn,onehot_targeting ligand_isotye igg,onehot_targeting ligand_item4 antibody,"onehot_targeting ligand_kikkvkkkgrkkikkvkkkgrk-cys, dnp2-cys",onehot_targeting ligand_l- disulfide system- glucose,onehot_targeting ligand_l-ae,onehot_targeting ligand_l-carnitine,onehot_targeting ligand_lactoferrin,onehot_targeting ligand_lactoferrin (lf),onehot_targeting ligand_lactofferin,onehot_targeting ligand_langiopep,onehot_targeting ligand_lc(lyp-1)(cgnkrtrgc),onehot_targeting ligand_lc(lyp-1)+d cdx,onehot_targeting ligand_lcdx (fkeswreargtrierg),onehot_targeting ligand_lmwp,onehot_targeting ligand_lvs (vswfsrhryspfavs),onehot_targeting ligand_maltobionic acid,onehot_targeting ligand_mannose,onehot_targeting ligand_mannose derivative,onehot_targeting ligand_mastoparan,onehot_targeting ligand_mmp-2-responsive peptides,onehot_targeting ligand_monosialoganglioside,onehot_targeting ligand_myristic acid (mc),"onehot_targeting ligand_myristic acid-drdpdpdldwdtda, mc-da7r",onehot_targeting ligand_n-acetyl pro-gly-pro,onehot_targeting ligand_n-palmitoylglucosamine (npg),onehot_targeting ligand_nh2-gly-l-phe-d-thr-gly-l-phe-l-leu-l-ser(o-β-d-glucose)-cooh,onehot_targeting ligand_nic-1,onehot_targeting ligand_nic-2,onehot_targeting ligand_none,onehot_targeting ligand_octa-arginine (r8),onehot_targeting ligand_others,onehot_targeting ligand_ox 26,onehot_targeting ligand_ox26,onehot_targeting ligand_ox26 and fab',onehot_targeting ligand_ox26-dspe-peg,onehot_targeting ligand_p-amino-phenyl-a-d-mannopyranoside,onehot_targeting ligand_p-aminophenyl-α-d-mannopyranoside,onehot_targeting ligand_penetratin,"onehot_targeting ligand_penetrating peptide, rgd",onehot_targeting ligand_pep-1 (cgemgwvrc) peptide,onehot_targeting ligand_pep-1 peptide,onehot_targeting ligand_pep-1 peptide；borneol(bor),onehot_targeting ligand_pep-1(cgemgwvrc),onehot_targeting ligand_pep-22,onehot_targeting ligand_peptide-22 (nh2-c6-[cmprlrgc]c-nh2),onehot_targeting ligand_phenylalanine,onehot_targeting ligand_phosphatidic acid (pa),onehot_targeting ligand_phosphatidylserine (ps),onehot_targeting ligand_pla,onehot_targeting ligand_qlpvm,onehot_targeting ligand_r6dgr,onehot_targeting ligand_r8-rgd,onehot_targeting ligand_r9f2,onehot_targeting ligand_rabies virus glycoprotein-derived peptide,onehot_targeting ligand_rgd,onehot_targeting ligand_rgd-k,onehot_targeting ligand_rgdk,onehot_targeting ligand_rgdyk,onehot_targeting ligand_rge(rgerppr),onehot_targeting ligand_rgek,onehot_targeting ligand_ri-ae,onehot_targeting ligand_ri7217.1.4,onehot_targeting ligand_rmp-7,onehot_targeting ligand_rqikiwfqnrrmkwkk,onehot_targeting ligand_rvg,onehot_targeting ligand_rvg29,onehot_targeting ligand_rvg29 (twmpenprpgtpcdiftnsrgkrasnggggggc) ,"onehot_targeting ligand_rvg29-biotin peptide (sequence: n term-ytiwmpenprpgtpcdiftnsrgkrasng-
c2-biotin)",onehot_targeting ligand_rvg29-cyspeptide,onehot_targeting ligand_scrambled peptide (hwpyahpthpsw),onehot_targeting ligand_serine–arginine–leucine,"onehot_targeting ligand_solanum
tuberosum lectin",onehot_targeting ligand_specific peptide against tf receptor,onehot_targeting ligand_srgd,onehot_targeting ligand_stapled rgd,onehot_targeting ligand_stearyl cyclic sls derivative (sls-str peptide),onehot_targeting ligand_sulfatide,"onehot_targeting ligand_t12
(thrppmwspvwp) and mannose",onehot_targeting ligand_t7 (haiyprh) peptide,"onehot_targeting ligand_t7 (haiyprh) peptide, tat (aygrkkrrqrrr) peptide",onehot_targeting ligand_t7 序列： chaiyprh,onehot_targeting ligand_tandem peptide of rgd and octarginine,onehot_targeting ligand_tat,onehot_targeting ligand_tat (aygrkkrrqrrr) peptide,onehot_targeting ligand_tat-biotin peptide (sequence: biotin-ygrkkrrqrrr) ,onehot_targeting ligand_tat-peptide :tyr-gly-arg- (lys)2-(arg)2-gln-(arg)3,onehot_targeting ligand_tgnykalhphngc,"onehot_targeting ligand_tgnykalhphngc, qshyrhispaqvc",onehot_targeting ligand_thrppmwspvwp,onehot_targeting ligand_tlyp-1,onehot_targeting ligand_tlyp-1 and fhk,onehot_targeting ligand_transferrin,onehot_targeting ligand_transferrin (169 peptides),onehot_targeting ligand_transferrin (230 peptides),onehot_targeting ligand_transferrin (tf),onehot_targeting ligand_transferrin and penetratin,onehot_targeting ligand_transferrin receptor (tfr) aptamer,onehot_targeting ligand_transferrin+folic acid,onehot_targeting ligand_transferrin-stearylamine,onehot_targeting ligand_tumor-homing peptide creka,onehot_targeting ligand_wga,onehot_targeting ligand_wheat germ agglutinin,onehot_targeting ligand_{succinyl[methoxy(polyethylene glycol)2000]} (peg2000-cer16) (cer-peg),onehot_targeting ligand_ glucose-peg1000-ch,onehot_targeting ligand_ glucose-peg200-ch,onehot_targeting ligand_ glucose-peg2000-ch,onehot_targeting ligand_ glucose-peg400-ch,onehot_targeting ligand_β-hydroxybutyric acid,onehot_targeting ligand_细胞穿透肽tat (aygrkkrrqrrr),onehot_targeting ligand_细胞穿透肽tat (aygrkkrrqrrr)-peg-ch,onehot_targeting ligand_血小板-内皮细胞黏附分子抗体,onehot_transport mechanism_absorption mediated,onehot_transport mechanism_cell mediated,onehot_transport mechanism_others,onehot_transport mechanism_passive transport,onehot_transport mechanism_receptor mediated,onehot_transport mechanism_transcytosis,onehot_transport mechanism_transporter mediated,onehot_type of receptor/transporter_acetylcholine receptors,onehot_type of receptor/transporter_amino acid transporter,onehot_type of receptor/transporter_choline transporter,onehot_type of receptor/transporter_folic acid receptor,onehot_type of receptor/transporter_hexose transporter,onehot_type of receptor/transporter_insulin receptor,onehot_type of receptor/transporter_low density lipoprotein-related receptor,onehot_type of receptor/transporter_low density liproprotein-related receptor,onehot_type of receptor/transporter_monocarboxylic acid transporter,onehot_type of receptor/transporter_none,onehot_type of receptor/transporter_nucleoside transporter,onehot_type of receptor/transporter_others,onehot_type of receptor/transporter_peptide,onehot_type of receptor/transporter_transferrin receptor,onehot_type of receptor/transporter_transferrin receptor+dopamine receptor,onehot_name of receptor/transporter_ cell-surface protein p32/gc1qr,onehot_name of receptor/transporter_ cell-surface protein p32/gc1qr+nicotinic acetylcholine receptor,"onehot_name of receptor/transporter_ nicotinic acetylcholine receptor (nachrs),choline transporter (cht)",onehot_name of receptor/transporter_ paired immunoglobulin-like receptor b,onehot_name of receptor/transporter_ sparc (secreted protein acidic and rich in cysteine) and glycoprotein 60 (gp60),onehot_name of receptor/transporter_acetylcholine receptor,onehot_name of receptor/transporter_acetylcholine receptors,"onehot_name of receptor/transporter_aminopeptidase n (cluster of differentiation 13, cd13) ",onehot_name of receptor/transporter_amyloid beta (aβ) 40 and 42 proteins,onehot_name of receptor/transporter_angiopep-2,onehot_name of receptor/transporter_anti-nestin,onehot_name of receptor/transporter_anti-nestin，transferrin,onehot_name of receptor/transporter_apo e,onehot_name of receptor/transporter_apoe3,onehot_name of receptor/transporter_apolipoprotein e receptor,onehot_name of receptor/transporter_apolipoprotein e receptor ,onehot_name of receptor/transporter_aβ42,onehot_name of receptor/transporter_c-type lectin receptors and integrin lfa-1/icam-1,onehot_name of receptor/transporter_cd44,onehot_name of receptor/transporter_cell-penetrating peptides (cpps),onehot_name of receptor/transporter_choline transporter,onehot_name of receptor/transporter_combo,onehot_name of receptor/transporter_extra domain b (edb),"onehot_name of receptor/transporter_extra-domain
b",onehot_name of receptor/transporter_fn14,onehot_name of receptor/transporter_folate ligand,onehot_name of receptor/transporter_folate receptor,onehot_name of receptor/transporter_folic acid receptor,onehot_name of receptor/transporter_gastrin-releasing peptide receptor (grpr),onehot_name of receptor/transporter_glcnac,onehot_name of receptor/transporter_glucose transporter-1,onehot_name of receptor/transporter_glut,onehot_name of receptor/transporter_glut-1,onehot_name of receptor/transporter_glut1 ,onehot_name of receptor/transporter_h-thr(bzl)-phe-phe-tyr(br-z)-gly-gly-ser(bzl)-arg(tos)-gly-lys(cl-z)-arg(tos)-asn(xan)-asn(xan)-phe-lys(cl-z)-thr(bzl)-glu(ochex)-glu(ochex)-tyr(br-z)-cys(pmebzl)-oh,onehot_name of receptor/transporter_heparan sulfate,onehot_name of receptor/transporter_heparan sulfate proteoglycan,onehot_name of receptor/transporter_heparan sulfate proteoglycan and neuropilin-1,onehot_name of receptor/transporter_her2,onehot_name of receptor/transporter_il-13rα2,onehot_name of receptor/transporter_il-13rα2 and heparan sulfate,onehot_name of receptor/transporter_il-13rα2 endocytosis,onehot_name of receptor/transporter_il-13r􏰇2,onehot_name of receptor/transporter_il-6r,onehot_name of receptor/transporter_il-6r ,onehot_name of receptor/transporter_il13 receptor α2,onehot_name of receptor/transporter_insulin receptor,onehot_name of receptor/transporter_interleukin-13 receptor(il-13r),onehot_name of receptor/transporter_interleukin-4 receptor,onehot_name of receptor/transporter_l-amino acid transporter,onehot_name of receptor/transporter_lactoferrin,onehot_name of receptor/transporter_lactoferrin  receptor,onehot_name of receptor/transporter_lactoferrin recepter,onehot_name of receptor/transporter_lactoferrin receptor,onehot_name of receptor/transporter_ldlr,onehot_name of receptor/transporter_lipoprotein receptor-related protein ,onehot_name of receptor/transporter_low density lipoprotein receptor-related protein,onehot_name of receptor/transporter_low density lipoprotein-related receptor,"onehot_name of receptor/transporter_low-density lipoprotein receptor-related protein
(lrp)",onehot_name of receptor/transporter_lrp,onehot_name of receptor/transporter_lrp-1,onehot_name of receptor/transporter_lrp1,onehot_name of receptor/transporter_lrt-1,onehot_name of receptor/transporter_mannose receptor,onehot_name of receptor/transporter_mannose receptor [cluster of differentiation (cd) 206] ,onehot_name of receptor/transporter_monocarboxylic acid transporter ,onehot_name of receptor/transporter_monosialoganglioside gm1,onehot_name of receptor/transporter_murine transferrin receptor,onehot_name of receptor/transporter_na+-coupled carnitine transporter 2,"onehot_name of receptor/transporter_neural cell adhesion molecule (ncam);p75 neurotrophin receptor (p75ntr);
nicotinic acetylcholine receptors (nachrs)",onehot_name of receptor/transporter_neuropilin-1,onehot_name of receptor/transporter_neuropilin-1 and tenascin c,onehot_name of receptor/transporter_neutrophil mediated,onehot_name of receptor/transporter_nicotine acetylcholine receptors (nachrs),onehot_name of receptor/transporter_nicotinic acetylcholine receptor (nachr),onehot_name of receptor/transporter_nicotinic acetylcholine receptors,onehot_name of receptor/transporter_nicotinic acetylcholine receptors (nachr) ,onehot_name of receptor/transporter_nicotinicreceptor,onehot_name of receptor/transporter_none,onehot_name of receptor/transporter_npr-1,onehot_name of receptor/transporter_oligosaccharides,onehot_name of receptor/transporter_others,onehot_name of receptor/transporter_platelet-derived growth factor receptors,onehot_name of receptor/transporter_receptors egfr and egfrviii,onehot_name of receptor/transporter_sodium dependent-vitamin c transporters,onehot_name of receptor/transporter_t cell receptor,onehot_name of receptor/transporter_tenascin c,onehot_name of receptor/transporter_tfr,onehot_name of receptor/transporter_transferrin receptor,onehot_name of receptor/transporter_transferrin receptor (tfr),onehot_name of receptor/transporter_transferrin receptor 1,onehot_name of receptor/transporter_transferrin receptor and mannose receptor,onehot_name of receptor/transporter_transferrin receptor+dopamine receptor,"onehot_name of receptor/transporter_vascular endothelial growth factor receptor 2, vascular endothelial growth factor receptor 2",onehot_name of receptor/transporter_vcam-1,onehot_name of receptor/transporter_vcam1,onehot_name of receptor/transporter_vegf,onehot_name of receptor/transporter_very low-density lipoprotein (vldl) receptor,onehot_name of receptor/transporter_ both integrin αvβ3 and neuropilin-1 receptors,onehot_name of receptor/transporter_α6β1 and αvβ3,onehot_name of receptor/transporter_αv integrin,onehot_name of receptor/transporter_αvβ1,onehot_name of receptor/transporter_αvβ3,onehot_name of receptor/transporter_αvβ3 and αvβ5,onehot_name of receptor/transporter_αvβ3 integrin,onehot_name of receptor/transporter_αvβ3 receptor,onehot_name of receptor/transporter_αvβ3/αvβ35,onehot_name of receptor/transporter_乳铁蛋白受体,"onehot_name of receptor/transporter_肿瘤区域内沉积的纤维蛋白
",onehot_name of receptor/transporter_血小板-内皮细胞黏附分子,onehot_name of receptor/transporter_转铁蛋白受体,onehot_name of receptor/transporter_𝛂v𝛃3,onehot_p-gp inhibitor_0.0,onehot_p-gp inhibitor_borneol,onehot_p-gp inhibitor_d-alpha-tocopheryl polyethylene glycol 1000 succinate (vitamin e tpgs or tpgs),onehot_p-gp inhibitor_d-α-tocopheryl polyethylene glycol succinate (tpgs),onehot_p-gp inhibitor_d-􏱀-tocopheryl polyethylene glycol 1000 succinate (tpgs),onehot_p-gp inhibitor_glucose,onehot_p-gp inhibitor_glucose ,onehot_p-gp inhibitor_ketoconazole,onehot_p-gp inhibitor_none,onehot_p-gp inhibitor_polysorbate 80,onehot_p-gp inhibitor_ps80,onehot_p-gp inhibitor_sinapic acid,onehot_p-gp inhibitor_tpgs,onehot_p-gp inhibitor_tween 80,onehot_p-gp inhibitor_venlafaxine,onehot_animal model_alzheimer's disease,onehot_animal model_brain tumor,onehot_animal model_encephalomyelitis,onehot_animal model_ischemic stroke,onehot_animal model_normal,onehot_animal model_others,onehot_animal model_parkinson's disease,"onehot_animal model_stroke(ischemic stroke, hemorrhagic stroke)",onehot_administration route_carotid artery injection,onehot_administration route_convention-enhanced delivery (ced),onehot_administration route_i.n.,onehot_administration route_i.p.,onehot_administration route_i.t.,onehot_administration route_i.v.,onehot_administration route_none,onehot_administration route_p.o.,onehot_administration route_s.c.,onehot_administration route_through carotid artery,onehot_administration route_颈动脉注射,onehot_laser/magnectic field/radiation_focused ultrasound,onehot_laser/magnectic field/radiation_heat,onehot_laser/magnectic field/radiation_laser,onehot_laser/magnectic field/radiation_magnectic field,onehot_laser/magnectic field/radiation_magnet,onehot_laser/magnectic field/radiation_magnetic field,onehot_laser/magnectic field/radiation_none,onehot_laser/magnectic field/radiation_others(ultrasound),onehot_laser/magnectic field/radiation_ultra sound,onehot_laser/magnectic field/radiation_ultrasound,onehot_core composition of the preparation_plga,onehot_core composition of the preparation_cholesterol,onehot_core composition of the preparation_spc,onehot_core composition of the preparation_au,onehot_core composition of the preparation_pc,onehot_core composition of the preparation_peg-pla,onehot_core composition of the preparation_chitosan,onehot_core composition of the preparation_dotap,onehot_core composition of the preparation_dspe-peg,onehot_core composition of the preparation_dope,onehot_core composition of the preparation_epc,onehot_core composition of the preparation_bovine serum albumin,onehot_core composition of the preparation_spion,onehot_core composition of the preparation_hspc,onehot_core composition of the preparation_peg2000-dspe,onehot_core composition of the preparation_dspe-peg2000,onehot_core composition of the preparation_stearic acid,onehot_core composition of the preparation_peg,onehot_core composition of the preparation_pei,onehot_core composition of the preparation_peg-plga,onehot_core composition of the preparation_dspc,onehot_core composition of the preparation_dppc,onehot_core composition of the preparation_mpeg-pla,onehot_core composition of the preparation_mpeg-pcl,onehot_core composition of the preparation_dopc,onehot_core composition of the preparation_glyceryl monostearate,onehot_core composition of the preparation_mpeg2000-dspe,onehot_core composition of the preparation_pamam,onehot_core composition of the preparation_mpeg-pla2000,onehot_core composition of the preparation_pva,onehot_core composition of the preparation_peg-pcl,onehot_core composition of the preparation_dspe,onehot_core composition of the preparation_haucl4,onehot_core composition of the preparation_cucl2,onehot_core composition of the preparation_sio2,onehot_core composition of the preparation_catechin hydrate,onehot_core composition of the preparation_ps,onehot_core composition of the preparation_dmpc,onehot_core composition of the preparation_cetyl palmitate,onehot_core composition of the preparation_nicotinamide,onehot_core composition of the preparation_phospholpon 90g,onehot_core composition of the preparation_male-peg-pla,onehot_core composition of the preparation_peg-pamam,onehot_core composition of the preparation_labrasol,onehot_core composition of the preparation_cholestrol,onehot_core composition of the preparation_tristearin,onehot_core composition of the preparation_pla,onehot_core composition of the preparation_n-butyl-cyanoacrylate,onehot_core composition of the preparation_mal-peg-pla,onehot_core composition of the preparation_lecithin,onehot_core composition of the preparation_ir-775chloride(ir),onehot_core composition of the preparation_nppe,onehot_core composition of the preparation_mc-peg3400-dspe,onehot_core composition of the preparation_lipoid s75,onehot_core composition of the preparation_fluorescent carboxylated-polystyrene,onehot_core composition of the preparation_glycerol,onehot_core composition of the preparation_plga-peg,onehot_core composition of the preparation_glycerol monostearate,onehot_core composition of the preparation_sodium stearate,onehot_core composition of the preparation_pva9000,onehot_core composition of the preparation_none,onehot_core composition of the preparation_others,delivering efficiency (% ID),ratio of preparation/free drug,number
0.0,0.0,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,,1.0
